"Publication_Year","Table","Health_Indicator_Desc","Strata","Strata_Name","County","Rank_Order","Denominator_Total","Denominator_Average","Denominator_Label","Denominator_Year_Period","Numerator_Total","Numerator_Average","Numerator_Label","Numerator_Year_Period","Rate_Multiplier","Rate/Percentage","Rate/Percentage_Label","Age-Adjusted_Rate","Age-Adjusted_Rate_Label","Lower_Confidence_Limit","Upper_Confidence_Limit","Healthy_People_Decade","Healthy_People_Objective_Number","Healthy_People_Objective_Target","Healthy_People_Objective_Met","Denominator_Annotation_Code","Numerator_Annotation_Code","Rates_Annotation_Code","Annotation_Desc"
2021,24E,White Infant Mortality,Race-Ethnicity,White,San Bernardino,23,18480,6160.0,Live Births,2016-2018,81,27.0,Infant Deaths,2016-2018,1000,4.4,Birth Cohort Infant Death Rate,,,3.5,5.4,2020,MICH-1.3,6.0,Y,,,,
2021,24E,White Infant Mortality,Race-Ethnicity,White,Shasta,24,4596,1532.0,Live Births,2016-2018,21,7.0,Infant Deaths,2016-2018,1000,4.6,Birth Cohort Infant Death Rate,,,2.8,7.0,2020,MICH-1.3,6.0,Y,,,,
2021,24E,White Infant Mortality,Race-Ethnicity,White,Fresno,25,8211,2737.0,Live Births,2016-2018,39,13.0,Infant Deaths,2016-2018,1000,4.7,Birth Cohort Infant Death Rate,,,3.4,6.5,2020,MICH-1.3,6.0,Y,,,,
2021,24E,White Infant Mortality,Race-Ethnicity,White,Stanislaus,26,7261,2420.3,Live Births,2016-2018,35,11.7,Infant Deaths,2016-2018,1000,4.8,Birth Cohort Infant Death Rate,,,3.4,6.7,2020,MICH-1.3,6.0,Y,,,,
2021,24E,White Infant Mortality,Race-Ethnicity,White,Kern,27,9482,3160.7,Live Births,2016-2018,46,15.3,Infant Deaths,2016-2018,1000,4.9,Birth Cohort Infant Death Rate,,,3.6,6.5,2020,MICH-1.3,6.0,Y,,,,
2021,24E,White Infant Mortality,Race-Ethnicity,White,Amador,,667,222.3,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Calaveras,,848,282.7,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Del Norte,,485,161.7,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Inyo,,247,82.3,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Lake,,1145,381.7,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Madera,,1294,431.3,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Marin,,3352,1117.3,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Mariposa,,335,111.7,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Mendocino,,1441,480.3,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Merced,,2320,773.3,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Modoc,,188,62.7,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Monterey,,2866,955.3,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Napa,,1522,507.3,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Nevada,,1728,576.0,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Placer,,7248,2416.0,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,San Benito,,566,188.7,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,San Luis Obispo,,4113,1371.0,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,San Mateo,,7655,2551.7,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Santa Cruz,,3007,1002.3,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Siskiyou,,851,283.7,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Sutter,,1528,509.3,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Tehama,,1232,410.7,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Trinity,,273,91.0,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Tuolumne,,1014,338.0,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Yolo,,2626,875.3,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Yuba,,1723,574.3,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Tulare,28,4153,1384.3,Live Births,2016-2018,26,8.7,Infant Deaths,2016-2018,1000,6.3,Birth Cohort Infant Death Rate,,,4.1,9.2,2020,MICH-1.3,6.0,N,,,,
2021,24E,White Infant Mortality,Race-Ethnicity,White,Kings,29,1726,575.3,Live Births,2016-2018,11,3.7,Infant Deaths,2016-2018,1000,6.4,Birth Cohort Infant Death Rate,,,3.2,11.4,2020,MICH-1.3,6.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Colusa,,211,70.3,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Glenn,,490,163.3,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,24E,White Infant Mortality,Race-Ethnicity,White,Lassen,,608,202.7,Live Births,2016-2018,,,Infant Deaths,2016-2018,1000,,Birth Cohort Infant Death Rate,,,,,2020,MICH-1.3,6.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Colusa,1,809,269.7,Live Births,2017-2019,42,14.0,Low Birthweight Number,2017-2019,100,5.2,Low Birthweight Percent,,,3.7,7.0,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Marin,2,6447,2149.0,Live Births,2017-2019,352,117.3,Low Birthweight Number,2017-2019,100,5.5,Low Birthweight Percent,,,4.9,6.0,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Del Norte,3,832,277.3,Live Births,2017-2019,46,15.3,Low Birthweight Number,2017-2019,100,5.5,Low Birthweight Percent,,,4.0,7.4,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Tuolumne,4,1386,462.0,Live Births,2017-2019,78,26.0,Low Birthweight Number,2017-2019,100,5.6,Low Birthweight Percent,,,4.4,7.0,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Amador,5,922,307.3,Live Births,2017-2019,52,17.3,Low Birthweight Number,2017-2019,100,5.6,Low Birthweight Percent,,,4.2,7.4,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Yolo,6,6481,2160.3,Live Births,2017-2019,370,123.3,Low Birthweight Number,2017-2019,100,5.7,Low Birthweight Percent,,,5.1,6.3,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Nevada,7,2380,793.3,Live Births,2017-2019,136,45.3,Low Birthweight Number,2017-2019,100,5.7,Low Birthweight Percent,,,4.8,6.7,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Trinity,8,332,110.7,Live Births,2017-2019,19,6.3,Low Birthweight Number,2017-2019,100,5.7,Low Birthweight Percent,,,3.4,8.9,2020,MICH-8.1,7.8,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Sonoma,9,13541,4513.7,Live Births,2017-2019,783,261.0,Low Birthweight Number,2017-2019,100,5.8,Low Birthweight Percent,,,5.4,6.2,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Imperial,10,8164,2721.3,Live Births,2017-2019,473,157.7,Low Birthweight Number,2017-2019,100,5.8,Low Birthweight Percent,,,5.3,6.3,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,San Luis Obispo,11,7444,2481.3,Live Births,2017-2019,435,145.0,Low Birthweight Number,2017-2019,100,5.8,Low Birthweight Percent,,,5.3,6.4,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Placer,12,11006,3668.7,Live Births,2017-2019,657,219.0,Low Birthweight Number,2017-2019,100,6.0,Low Birthweight Percent,,,5.5,6.4,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Humboldt,13,4142,1380.7,Live Births,2017-2019,248,82.7,Low Birthweight Number,2017-2019,100,6.0,Low Birthweight Percent,,,5.2,6.7,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Ventura,14,27178,9059.3,Live Births,2017-2019,1658,552.7,Low Birthweight Number,2017-2019,100,6.1,Low Birthweight Percent,,,5.8,6.4,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Santa Cruz,15,7500,2500.0,Live Births,2017-2019,457,152.3,Low Birthweight Number,2017-2019,100,6.1,Low Birthweight Percent,,,5.5,6.7,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Butte,16,6954,2318.0,Live Births,2017-2019,427,142.3,Low Birthweight Number,2017-2019,100,6.1,Low Birthweight Percent,,,5.6,6.7,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Napa,17,3785,1261.7,Live Births,2017-2019,232,77.3,Low Birthweight Number,2017-2019,100,6.1,Low Birthweight Percent,,,5.3,6.9,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Tehama,18,2264,754.7,Live Births,2017-2019,139,46.3,Low Birthweight Number,2017-2019,100,6.1,Low Birthweight Percent,,,5.1,7.2,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Stanislaus,19,22071,7357.0,Live Births,2017-2019,1379,459.7,Low Birthweight Number,2017-2019,100,6.2,Low Birthweight Percent,,,5.9,6.6,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Orange,20,107943,35981.0,Live Births,2017-2019,6795,2265.0,Low Birthweight Number,2017-2019,100,6.3,Low Birthweight Percent,,,6.1,6.4,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Madera,21,6260,2086.7,Live Births,2017-2019,392,130.7,Low Birthweight Number,2017-2019,100,6.3,Low Birthweight Percent,,,5.6,6.9,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,San Mateo,22,25163,8387.7,Live Births,2017-2019,1619,539.7,Low Birthweight Number,2017-2019,100,6.4,Low Birthweight Percent,,,6.1,6.7,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Monterey,23,17584,5861.3,Live Births,2017-2019,1123,374.3,Low Birthweight Number,2017-2019,100,6.4,Low Birthweight Percent,,,6.0,6.8,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Merced,24,11924,3974.7,Live Births,2017-2019,772,257.3,Low Birthweight Number,2017-2019,100,6.5,Low Birthweight Percent,,,6.0,6.9,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Kings,25,6733,2244.3,Live Births,2017-2019,441,147.0,Low Birthweight Number,2017-2019,100,6.5,Low Birthweight Percent,,,5.9,7.2,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Glenn,26,1139,379.7,Live Births,2017-2019,74,24.7,Low Birthweight Number,2017-2019,100,6.5,Low Birthweight Percent,,,5.1,8.2,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,San Benito,27,2298,766.0,Live Births,2017-2019,151,50.3,Low Birthweight Number,2017-2019,100,6.6,Low Birthweight Percent,,,5.5,7.6,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Santa Barbara,28,16303,5434.3,Live Births,2017-2019,1095,365.0,Low Birthweight Number,2017-2019,100,6.7,Low Birthweight Percent,,,6.3,7.1,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Shasta,29,5843,1947.7,Live Births,2017-2019,391,130.3,Low Birthweight Number,2017-2019,100,6.7,Low Birthweight Percent,,,6.0,7.4,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,El Dorado,30,4770,1590.0,Live Births,2017-2019,318,106.0,Low Birthweight Number,2017-2019,100,6.7,Low Birthweight Percent,,,5.9,7.4,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Calaveras,31,1198,399.3,Live Births,2017-2019,80,26.7,Low Birthweight Number,2017-2019,100,6.7,Low Birthweight Percent,,,5.3,8.3,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,San Diego,32,119884,39961.3,Live Births,2017-2019,8165,2721.7,Low Birthweight Number,2017-2019,100,6.8,Low Birthweight Percent,,,6.7,7.0,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Santa Clara,33,64505,21501.7,Live Births,2017-2019,4457,1485.7,Low Birthweight Number,2017-2019,100,6.9,Low Birthweight Percent,,,6.7,7.1,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Riverside,34,86812,28937.3,Live Births,2017-2019,6092,2030.7,Low Birthweight Number,2017-2019,100,7.0,Low Birthweight Percent,,,6.8,7.2,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,San Francisco,35,26034,8678.0,Live Births,2017-2019,1831,610.3,Low Birthweight Number,2017-2019,100,7.0,Low Birthweight Percent,,,6.7,7.4,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Mendocino,36,2815,938.3,Live Births,2017-2019,198,66.0,Low Birthweight Number,2017-2019,100,7.0,Low Birthweight Percent,,,6.1,8.0,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Lake,37,2198,732.7,Live Births,2017-2019,153,51.0,Low Birthweight Number,2017-2019,100,7.0,Low Birthweight Percent,,,5.9,8.1,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,CALIFORNIA,,1372488,457496.0,Live Births,2017-2019,96024,32008.0,Low Birthweight Number,2017-2019,100,7.0,Low Birthweight Percent,,,7.0,7.0,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Sacramento,38,57250,19083.3,Live Births,2017-2019,4040,1346.7,Low Birthweight Number,2017-2019,100,7.1,Low Birthweight Percent,,,6.8,7.3,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Solano,39,15215,5071.7,Live Births,2017-2019,1085,361.7,Low Birthweight Number,2017-2019,100,7.1,Low Birthweight Percent,,,6.7,7.6,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Sutter,40,3784,1261.3,Live Births,2017-2019,268,89.3,Low Birthweight Number,2017-2019,100,7.1,Low Birthweight Percent,,,6.2,7.9,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Contra Costa,41,35980,11993.3,Live Births,2017-2019,2577,859.0,Low Birthweight Number,2017-2019,100,7.2,Low Birthweight Percent,,,6.9,7.4,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Tulare,42,20791,6930.3,Live Births,2017-2019,1496,498.7,Low Birthweight Number,2017-2019,100,7.2,Low Birthweight Percent,,,6.8,7.6,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Yuba,43,3446,1148.7,Live Births,2017-2019,248,82.7,Low Birthweight Number,2017-2019,100,7.2,Low Birthweight Percent,,,6.3,8.1,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Mariposa,44,429,143.0,Live Births,2017-2019,31,10.3,Low Birthweight Number,2017-2019,100,7.2,Low Birthweight Percent,,,4.9,10.3,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Los Angeles,45,334005,111335.0,Live Births,2017-2019,24530,8176.7,Low Birthweight Number,2017-2019,100,7.3,Low Birthweight Percent,,,7.3,7.4,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Alameda,46,55320,18440.0,Live Births,2017-2019,4041,1347.0,Low Birthweight Number,2017-2019,100,7.3,Low Birthweight Percent,,,7.1,7.5,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Fresno,47,43008,14336.0,Live Births,2017-2019,3211,1070.3,Low Birthweight Number,2017-2019,100,7.5,Low Birthweight Percent,,,7.2,7.7,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Kern,48,38968,12989.3,Live Births,2017-2019,2978,992.7,Low Birthweight Number,2017-2019,100,7.6,Low Birthweight Percent,,,7.4,7.9,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,San Joaquin,49,29818,9939.3,Live Births,2017-2019,2270,756.7,Low Birthweight Number,2017-2019,100,7.6,Low Birthweight Percent,,,7.3,7.9,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,San Bernardino,50,87345,29115.0,Live Births,2017-2019,6760,2253.3,Low Birthweight Number,2017-2019,100,7.7,Low Birthweight Percent,,,7.6,7.9,2020,MICH-8.1,7.8,Y,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Lassen,51,895,298.3,Live Births,2017-2019,72,24.0,Low Birthweight Number,2017-2019,100,8.0,Low Birthweight Percent,,,6.3,10.1,2020,MICH-8.1,7.8,N,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Plumas,52,499,166.3,Live Births,2017-2019,44,14.7,Low Birthweight Number,2017-2019,100,8.8,Low Birthweight Percent,,,6.4,11.8,2020,MICH-8.1,7.8,N,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Modoc,53,282,94.0,Live Births,2017-2019,25,8.3,Low Birthweight Number,2017-2019,100,8.9,Low Birthweight Percent,,,5.7,13.1,2020,MICH-8.1,7.8,N,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Siskiyou,54,1316,438.7,Live Births,2017-2019,118,39.3,Low Birthweight Number,2017-2019,100,9.0,Low Birthweight Percent,,,7.3,10.6,2020,MICH-8.1,7.8,N,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Inyo,55,575,191.7,Live Births,2017-2019,52,17.3,Low Birthweight Number,2017-2019,100,9.0,Low Birthweight Percent,,,6.8,11.9,2020,MICH-8.1,7.8,N,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Mono,56,407,135.7,Live Births,2017-2019,37,12.3,Low Birthweight Number,2017-2019,100,9.1,Low Birthweight Percent,,,6.4,12.5,2020,MICH-8.1,7.8,N,,,,
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Alpine,,33,11.0,Live Births,2017-2019,,,Low Birthweight Number,2017-2019,100,,Low Birthweight Percent,,,,,2020,MICH-8.1,7.8,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,25,Low Birthweight Infants,Total Live Births,Total Live Births,Sierra,,78,26.0,Live Births,2017-2019,,,Low Birthweight Number,2017-2019,100,,Low Birthweight Percent,,,,,2020,MICH-8.1,7.8,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Marin,1,7428,7428.0,Female Population 15-19 Years Old,2018,102,34.0,Live Births,2017-2019,1000,4.6,Age-Specific Birth Rate,,,3.7,5.5,2020,,,,,,,
2021,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Placer,2,12681,12681.0,Female Population 15-19 Years Old,2018,197,65.7,Live Births,2017-2019,1000,5.2,Age-Specific Birth Rate,,,4.5,5.9,2020,,,,,,,
2021,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,San Francisco,3,18038,18038.0,Female Population 15-19 Years Old,2018,303,101.0,Live Births,2017-2019,1000,5.6,Age-Specific Birth Rate,,,5.0,6.2,2020,,,,,,,
2021,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Santa Clara,4,63713,63713.0,Female Population 15-19 Years Old,2018,1133,377.7,Live Births,2017-2019,1000,5.9,Age-Specific Birth Rate,,,5.6,6.3,2020,,,,,,,
2021,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,El Dorado,5,6187,6187.0,Female Population 15-19 Years Old,2018,117,39.0,Live Births,2017-2019,1000,6.3,Age-Specific Birth Rate,,,5.2,7.4,2020,,,,,,,
2021,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,San Mateo,6,21755,21755.0,Female Population 15-19 Years Old,2018,420,140.0,Live Births,2017-2019,1000,6.4,Age-Specific Birth Rate,,,5.8,7.1,2020,,,,,,,
2021,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Yolo,7,11325,11325.0,Female Population 15-19 Years Old,2018,216,72.0,Live Births,2017-2019,1000,6.4,Age-Specific Birth Rate,,,5.5,7.2,2020,,,,,,,
2021,26,"Births to Adolescent Mothers, 15 to 19 Years Old",Age * Sex,15-19 Years Old * Female,Alameda,8,54044,54044.0,Female Population 15-19 Years Old,2018,1058,352.7,Live Births,2017-2019,1000,6.5,Age-Specific Birth Rate,,,6.1,6.9,2020,,,,,,,
